business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes.ByAppointmentOnly,attributes.BusinessAcceptsCreditCards,attributes.BikeParking,attributes.RestaurantsPriceRange2,attributes.CoatCheck,attributes.RestaurantsTakeOut,attributes.RestaurantsDelivery,attributes.Caters,attributes.WiFi,attributes.BusinessParking,attributes.WheelchairAccessible,attributes.HappyHour,attributes.OutdoorSeating,attributes.HasTV,attributes.RestaurantsReservations,attributes.DogsAllowed,attributes.Alcohol,attributes.GoodForKids,attributes.RestaurantsAttire,attributes.Ambience,attributes.RestaurantsTableService,attributes.RestaurantsGoodForGroups,attributes.DriveThru,attributes.NoiseLevel,attributes.GoodForMeal,attributes.BusinessAcceptsBitcoin,attributes.Smoking,attributes.Music,attributes.GoodForDancing,attributes.AcceptsInsurance,attributes.BestNights,attributes.BYOB,attributes.Corkage,attributes.BYOBCorkage,attributes.HairSpecializesIn,attributes.Open24Hours,attributes.RestaurantsCounterService,attributes.AgesAllowed,attributes.DietaryRestrictions,categories,hours.Monday,hours.Tuesday,hours.Wednesday,hours.Thursday,hours.Friday,hours.Saturday,hours.Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KWRhLX0-VPKqyLhgkkoOrQ,Coalesce Goods,2381 St Claude Ave,New Orleans,LA,70117,29.96939,-90.05216,5,21,0,NA,TRUE,TRUE,NA,NA,TRUE,TRUE,TRUE,u'free',{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False},TRUE,FALSE,TRUE,TRUE,NA,TRUE,u'full_bar',NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gluten-Free, Ice Cream & Frozen Yogurt, Restaurants, Vegan, Vegetarian, Donuts, Food",0:0-0:0,11:0-20:0,11:0-20:0,11:0-22:0,9:0-22:0,9:0-22:0,9:0-19:0,,,,,,,,,,,,,,,,,,,,,,,,,
de2m77LpfZV8BjSMqkxHRA,Baskin Robbins,7635 Hwy 70 S,Nashville,TN,37221,36.07694,-86.94902,2,15,1,NA,TRUE,TRUE,1,NA,TRUE,TRUE,FALSE,u'no',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice Cream & Frozen Yogurt, Event Planning & Services, Food, Caterers",11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-22:0,11:0-22:0,NA,,,,,,,,,,,,,,,,,,,,,,,,,
sKutdIq6xvP0Xs4rUeKNHQ,Strachan's Ice Cream & Desserts,105 Alt US 19 N,Palm Harbor,FL,34683,28.06857,-82.76934,4,117,1,NA,TRUE,TRUE,1,NA,TRUE,None,TRUE,'no',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},TRUE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice Cream & Frozen Yogurt, Desserts, Food",NA,13:0-21:0,13:0-21:0,13:0-21:0,12:0-22:0,12:0-22:0,12:0-21:0,,,,,,,,,,,,,,,,,,,,,,,,,
BSySvU0m9oPcGppycoHRng,Sweet Charlies,"1010 Central Ave, Ste 102",Saint Petersburg,FL,33705,27.7707,-82.64912,4.5,42,0,NA,TRUE,TRUE,1,NA,TRUE,TRUE,TRUE,'free',{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Ice Cream & Frozen Yogurt",NA,14:0-22:0,14:0-22:0,14:0-22:0,14:0-23:0,12:0-23:0,12:0-21:0,,,,,,,,,,,,,,,,,,,,,,,,,
ym3wTiETdfAtwPtWCCJUQg,Baskin-Robbins,"11200 E M L King Blvd, Ste 102",Seffner,FL,33584,27.98207,-82.31024,2.5,5,1,NA,TRUE,NA,2,NA,NA,TRUE,NA,u'no',{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice Cream & Frozen Yogurt, Food",NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
gRNBy7lRv1QVsYkEOTYarw,Skeeters Frozen Custard,9622 Lackland Rd,Saint Louis,MO,63114,38.70058,-90.36993,4,47,1,NA,TRUE,TRUE,1,NA,TRUE,FALSE,FALSE,'no',{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False},TRUE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice Cream & Frozen Yogurt, Food",NA,NA,15:0-22:0,15:0-22:0,15:0-22:0,15:0-22:0,15:0-22:0,,,,,,,,,,,,,,,,,,,,,,,,,
ABww6TYgLArWLC7PMgBlBQ,Frogury,"6431 E County Line Rd, Ste 110",Tampa,FL,33559,28.16917,-82.35524,3.5,32,0,NA,TRUE,TRUE,1,NA,TRUE,None,NA,'no',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice Cream & Frozen Yogurt, Food",11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,,,,,,,,,,,,,,,,,,,,,,,,,
1CRjCvEbWE991-StljbuRg,Scoops,204 Christiana Rd,New Castle,DE,19720,39.66433,-75.62704,3.5,15,1,NA,TRUE,TRUE,1,NA,TRUE,NA,NA,'no',{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice Cream & Frozen Yogurt, Shopping, Food, Fashion",11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,,,,,,,,,,,,,,,,,,,,,,,,,
QYUDrSKVKVMjIKjVJ7rzSQ,Red Eagle Produce & Ice Cream,555 S Evergreen Ave,Woodbury,NJ,8096,39.82766,-75.1523,4,13,1,NA,TRUE,FALSE,2,NA,TRUE,NA,NA,'no',{'garage': False, 'street': None, 'validated': None, 'lot': None, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Grocery, Ice Cream & Frozen Yogurt",NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
n4PdRDOWgBOhke7AqCW3FA,Shake Shack,60 North Euclid,St. Louis,MO,63108,38.64162,-90.26179,3.5,359,1,NA,TRUE,TRUE,2,FALSE,TRUE,TRUE,FALSE,'free',{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False},TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,u'beer_and_wine',TRUE,'casual',{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True},FALSE,TRUE,FALSE,u'average',{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False},FALSE,NA,{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False},FALSE,NA,{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True},NA,NA,NA,NA,NA,NA,NA,NA,"Ice Cream & Frozen Yogurt, American (Traditional), Food, Bars, Nightlife, Restaurants",0:0-0:0,11:0-22:0,11:0-22:0,11:0-18:0,11:0-22:0,11:0-22:0,11:0-22:0
74dkIGOC4LBzAXd9-F0GXQ,Lucy's Custard,211 W High St,Glassboro,NJ,8080,39.70354,-75.11439,3.5,7,1,NA,TRUE,TRUE,1,NA,TRUE,FALSE,FALSE,u'no',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,u'none',NA,NA,{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False},FALSE,NA,NA,'quiet',{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Ice Cream & Frozen Yogurt, Restaurants, Hot Dogs",NA,NA,NA,17:0-22:0,NA,NA,NA,,,,,,,,,,,,
MS_IN8VupaKGfD0eYZyFNg,Scoop Shack,"7002 Lake Plaza Dr, Ste B",Indianapolis,IN,46220,39.88231,-86.06751,5,10,1,NA,NA,NA,NA,NA,None,None,NA,NA,{u'valet': False, u'garage': False, u'street': None, u'lot': True, u'validated': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,u'quiet',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice Cream & Frozen Yogurt, Restaurants, Food, Vegan, Desserts",15:0-20:0,15:0-20:0,15:0-20:0,15:0-20:0,15:0-21:0,12:0-21:0,12:0-20:0,,,,,,,,,,,,,,,,,,,,,,,,,
rxj8dH3iQnFlF66CuBNn1w,Village Pretzels,36 S York Rd,Hatboro,PA,19040,40.17637,-75.10667,3.5,12,0,NA,TRUE,TRUE,1,NA,TRUE,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,NA,'none',TRUE,'casual',{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False},NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Pretzels, Fast Food, Ice Cream & Frozen Yogurt, Restaurants, Hot Dogs",10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-20:0,10:0-18:0,,,,,,,,,,,,,,,,,,,,,
vQVwUVgbzfatJwXVZq1ROQ,Sosyal Scoops,,Edmonton,AB,T6E 1Z4,53.51838,-113.49276,4.5,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice Cream & Frozen Yogurt, Food Trucks, Food",NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zybb9Ob_rIAlXffB5MOn7g,Cold Stone Creamery,"1130 S Clearview Pkwy, Ste F",Elmwood,LA,70123,29.96155,-90.18498,3.5,59,1,NA,TRUE,TRUE,1,NA,TRUE,None,TRUE,'free',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,u'average',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cupcakes, Ice Cream & Frozen Yogurt, Food, Custom Cakes",11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-23:0,12:0-21:0,12:0-21:0,,,,,,,,,,,,,,,,,,,,,,,,,
jAabqRopleTaCnX-XDG0CA,Elliston Place Soda Shop,2105 Elliston Pl,Nashville,TN,37203,36.15182,-86.80332,3.5,227,1,NA,TRUE,TRUE,2,NA,TRUE,TRUE,TRUE,u'free',{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False},TRUE,NA,TRUE,FALSE,FALSE,FALSE,u'full_bar',TRUE,'casual',{u'divey': None, u'hipster': None, u'casual': True, u'touristy': None, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False},TRUE,TRUE,FALSE,u'average',{u'breakfast': None, u'brunch': None, u'lunch': True, u'dinner': None, u'latenight': False, u'dessert': True},NA,NA,NA,NA,NA,NA,FALSE,NA,'no',NA,NA,NA,NA,NA,"Comfort Food, Breakfast & Brunch, American (Traditional), Ice Cream & Frozen Yogurt, Food, Restaurants, Southern, Beverage Store, Burgers",7:30-20:30,7:30-20:30,7:30-20:30,7:30-20:30,7:30-20:30,7:30-20:30,NA,,,,,,,,,,,,
m0XmqhHJjjq0RhlmRszyAw,Smylie's Ice Cream,216 Farnsworth Ave,Bordentown,NJ,8505,40.14659,-74.71256,4.5,8,0,NA,NA,TRUE,1,NA,NA,NA,NA,'no',{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Ice Cream & Frozen Yogurt",NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,
y_IE3f8NMAyVdn0WQddIRA,Nonno's Italian Coffee Parlor,6 E State St,Doylestown,PA,18901,40.30996,-75.13021,4,99,1,NA,TRUE,TRUE,2,NA,TRUE,NA,TRUE,'free',{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False},FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Gelato, Coffee & Tea, Ice Cream & Frozen Yogurt, Desserts",0:0-0:0,7:0-20:0,7:0-20:0,7:0-21:0,7:0-15:0,8:0-22:0,9:0-20:0,,,,,,,,,,,,,,,,,,,,,,,,,
#NAME?,Grain And Berry,459 Brandon Town Center,Brandon,FL,33511,27.93231,-82.32526,3.5,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Acai Bowls, Juice Bars & Smoothies, Ice Cream & Frozen Yogurt",NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YTHzHIuIEXDzCAdxRbsXDQ,D D Dairy Delite,7504 Bristol Pke,Bristol Twp,PA,19057,40.13035,-74.833,4.5,14,1,NA,FALSE,TRUE,1,NA,TRUE,NA,FALSE,'no',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Ice Cream & Frozen Yogurt",12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,,,,,,,,,,,,,,,,,,,,,,,,,
xB_YNhUqfsvKOfyZHwQsnQ,The Hall on Franklin,1701 N Franklin St,Tampa,FL,33602,27.95974,-82.45997,4,536,0,NA,TRUE,TRUE,2,FALSE,TRUE,TRUE,TRUE,'free',{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': True},TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,u'full_bar',TRUE,'casual',{'touristy': False, 'hipster': True, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': True, 'casual': True},TRUE,TRUE,NA,u'loud',{'dessert': True, 'latenight': None, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': None},FALSE,u'no',{'dj': False, 'background_music': True, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False},FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice Cream & Frozen Yogurt, Bars, Food, Comfort Food, Mexican, Restaurants, Nightlife, American (New), Beer Bar, Food Court, Coffee & Tea",0:0-0:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-0:0,11:0-0:0,11:0-21:0,,,,,,
uE0iQih1BfnQUTUxI3iFMw,Dairy Queen Grill & Chill,4831 Nolensville Pike,Nashville,TN,37211,36.06441,-86.71757,2.5,17,1,NA,TRUE,NA,1,NA,TRUE,TRUE,FALSE,'no',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Burgers, Ice Cream & Frozen Yogurt, Food, Restaurants, Fast Food",11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:30,11:0-21:30,11:0-21:0,,,,,,,,,,,,,,,,,,,,,,,,,
_whpvHqC8ze53i3WadM-Fw,S & J Sno-Ball & Custard Shop,3857 W Outer Rd,Arnold,MO,63010,38.40374,-90.38549,4.5,41,1,NA,TRUE,TRUE,1,NA,TRUE,NA,FALSE,u'no',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Ice Cream & Frozen Yogurt, Shaved Ice, Desserts",13:0-22:30,13:0-22:30,13:0-22:30,13:0-22:30,13:0-22:30,13:0-22:30,13:0-22:30,,,,,,,,,,,,,,,,,,,,,,,,,
8-ie2tHTC7srLmK6SboMpA,Baskin-Robbins,13013 66th St,Largo,FL,33773,27.89012,-82.72846,1.5,10,1,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice Cream & Frozen Yogurt, Food",NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
XBX3H8PuV_wsf5HtXH6lWg,Bite Me,"3525 E Longwing Ln, Ste A-140",Meridian,ID,83646,43.62169,-116.35029,5,27,1,NA,TRUE,FALSE,NA,NA,TRUE,TRUE,TRUE,u'free',{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False},TRUE,NA,TRUE,FALSE,FALSE,TRUE,u'none',NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Restaurants, Waffles, Ice Cream & Frozen Yogurt, Desserts",0:0-0:0,12:0-21:0,12:0-21:0,10:0-18:0,8:0-22:0,12:0-22:0,12:0-20:0,,,,,,,,,,,,,,,,,,,,,,,,,
T1LvW1XqOYk7and065iXYQ,Kooky Coconut,760 Gulf Blvd,Indian Rocks Beach,FL,33785,27.88951,-82.85001,4.5,339,1,NA,TRUE,TRUE,1,NA,TRUE,TRUE,FALSE,u'free',{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False},TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,u'beer_and_wine',TRUE,u'casual',{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True},FALSE,TRUE,None,'average',{'dessert': True, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False},FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"Ice Cream & Frozen Yogurt, Sandwiches, Food, Cafes, Restaurants",11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:30,11:0-22:30,11:0-21:30,,,,,,,,,,,,
hvr1FhvVqDKkDCoS0GKvyQ,Insomnia Cookies,135 S 13th St,Philadelphia,PA,19107,39.94946,-75.162,4,191,1,NA,TRUE,TRUE,1,NA,TRUE,TRUE,TRUE,u'no',{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,FALSE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ice Cream & Frozen Yogurt, Desserts, Bakeries, Food, Food Delivery Services",0:0-0:0,11:0-0:0,11:0-0:0,11:0-1:0,11:0-18:0,12:0-1:0,12:0-0:0,,,,,,,,,,,,,,,,,,,,,,,,,
2rK2-23rAWw-6PVSh-ULvQ,Sugar Cubed,917 S Main St,Saint Charles,MO,63301,38.77452,-90.48537,4.5,15,1,NA,TRUE,TRUE,1,NA,TRUE,TRUE,FALSE,u'free',{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False},TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Candy Stores, Specialty Food, Food, Ice Cream & Frozen Yogurt, Event Planning & Services, Party & Event Planning, Shopping, Toy Stores",0:0-0:0,NA,11:0-17:0,11:0-17:0,10:0-19:0,10:0-19:0,11:0-17:0,,,,,,,,,,,,,,,,,,,,,,,,,
IUK6iwuTE7746Fryl4BJew,Jillybean's Ice Cream & Treats,368 Patricia Ave,Dunedin,FL,34698,28.00362,-82.77587,4,22,1,NA,TRUE,TRUE,1,NA,TRUE,TRUE,FALSE,u'no',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},TRUE,NA,TRUE,FALSE,FALSE,TRUE,u'beer_and_wine',NA,NA,NA,FALSE,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,"Desserts, Ice Cream & Frozen Yogurt, Sandwiches, Cheesesteaks, Burgers, Restaurants, Food",0:0-0:0,11:0-21:0,11:0-21:0,11:30-19:0,14:0-21:0,14:0-21:0,14:0-21:0,,,,,,,,,,,,,,,,,,,,,,,,,
kJmAc845uKH8Z6e1KFZXtA,Nekter Juice Bar,"2905 E Skyline Dr, Ste 167",Tucson,AZ,85718,32.32543,-110.92973,4,26,1,NA,TRUE,NA,NA,NA,TRUE,TRUE,NA,u'free',{'garage': False, 'street': None, 'validated': False, 'lot': None, 'valet': False},NA,NA,NA,NA,NA,TRUE,NA,TRUE,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Ice Cream & Frozen Yogurt, Juice Bars & Smoothies, Acai Bowls",0:0-0:0,10:0-18:0,10:0-18:0,10:0-18:0,10:0-16:0,10:0-18:30,10:0-18:30,,,,,,,,,,,,,,,,,,,,,,,,,
sj9o5Vgl8dBm0RnwjhqCcA,Cold Stone Creamery,"1400 N Eagle Rd, Ste 103",Meridian,ID,83642,43.61781,-116.35279,2.5,28,1,NA,TRUE,TRUE,2,NA,TRUE,TRUE,TRUE,u'free',{u'valet': False, u'garage': False, u'street': None, u'lot': True, u'validated': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Custom Cakes, Cupcakes, Ice Cream & Frozen Yogurt, Food",0:0-0:0,11:0-21:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-22:0,12:0-20:0,,,,,,,,,,,,,,,,,,,,,,,,,
TejtemosB9xICAU-s-auQQ,Blue Ice Creamery,127 Eastgate Plz,East Alton,IL,62024,38.87887,-90.11869,4,9,1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,u'free',{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False},NA,NA,NA,NA,{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hot Dogs, Coffee & Tea, Ice Cream & Frozen Yogurt, Food, Specialty Food, Restaurants",9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,9:0-22:0,10:0-22:0,NA,,,,,,,,,,,,
QOlN-fE2YR4cC91dImHTdA,Muzzie's Ice Cream & Sandwich Shop,700 S Pinellas Ave,Tarpon Springs,FL,34689,28.1403,-82.75741,4.5,25,1,NA,TRUE,TRUE,1,NA,TRUE,FALSE,TRUE,u'free',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,NA,TRUE,TRUE,FALSE,NA,u'none',TRUE,u'casual',{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True},NA,TRUE,NA,u'quiet',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"American (Traditional), Ice Cream & Frozen Yogurt, Food, Sandwiches, Restaurants",11:0-15:0,11:0-15:0,11:0-15:0,11:0-19:0,11:0-19:0,11:0-19:0,11:0-19:0,,,,,,,,,,,,,,,,,
7VsbJgWL-agKNVgJRWYoXA,Munchies Poboys,1109 Gretna Blvd,Gretna,LA,70053,29.89441,-90.05324,4.5,7,1,NA,TRUE,NA,1,NA,TRUE,TRUE,NA,NA,{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},NA,NA,None,NA,FALSE,NA,NA,TRUE,'casual',{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False},NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fast Food, Ice Cream & Frozen Yogurt, Restaurants, Burgers, Breakfast & Brunch, Food, American (New), Shaved Ice",11:0-19:30,11:0-19:30,11:0-19:30,11:0-19:30,11:0-19:30,11:0-19:0,11:0-19:0,,,,,,,,,,,,,,,,,
254xxXQMlVa9Na8iwuugpQ,NONNO'S Gelato & Italian Ice,12355 Academy Rd,Philadelphia,PA,19154,40.09631,-74.97587,4.5,13,1,NA,NA,NA,NA,NA,None,None,NA,NA,{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False},NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Food, Ice Cream & Frozen Yogurt, Gelato",15:0-20:0,15:0-20:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,,,,,,,,,,,,,,,,,,,,,,,,,
QaorU7P3mzo3ottGnthgeg,Cold Stone Creamery,4270 Dearborn Cir,Mount Laurel,NJ,8054,39.97042,-74.90278,3,52,0,FALSE,TRUE,TRUE,2,NA,TRUE,FALSE,TRUE,'free',{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False},NA,NA,NA,NA,NA,NA,'none',NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cupcakes, Ice Cream & Frozen Yogurt, Desserts, Custom Cakes, Food",13:30-20:30,13:30-20:30,13:30-20:30,13:30-18:0,13:0-20:45,13:30-20:30,13:30-20:30,,,,,,,,,,,,,,,,,,,,,,,,,
